Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
45,1972,1,Andhra Pradesh,Visakhapatnam,rice,135700,1022.84,25.571,12.27408,22.50248,3469984.7,1665592.656,3053586.536,25,80,6.5,1200,2,18
45,1972,1,Andhra Pradesh,Visakhapatnam,maize,2100,904.76,24.42852,10.85712,15.38092,51299.892,22799.952,32299.932,22,70,6,800,2.5,20
45,1973,1,Andhra Pradesh,Visakhapatnam,rice,116400,931.27,23.28175,11.17524,20.48794,2709995.7,1300797.936,2384796.216,25,80,6.5,1200,2,18
45,1973,1,Andhra Pradesh,Visakhapatnam,maize,1900,1473.68,39.78936,17.68416,25.05256,75599.784,33599.904,47599.864,22,70,6,800,2.5,20
45,1974,1,Andhra Pradesh,Visakhapatnam,rice,131200,900.91,22.52275,10.81092,19.82002,2954984.8,1418392.704,2600386.624,25,80,6.5,1200,2,18
45,1974,1,Andhra Pradesh,Visakhapatnam,maize,1700,1529.41,41.29407,18.35292,25.99997,70199.919,31199.964,44199.949,22,70,6,800,2.5,20
45,1975,1,Andhra Pradesh,Visakhapatnam,rice,166200,1259.93,31.49825,15.11916,27.71846,5235009.15,2512804.392,4606808.052,25,80,6.5,1200,2,18
45,1975,1,Andhra Pradesh,Visakhapatnam,maize,3700,1567.57,42.32439,18.81084,26.64869,156600.243,69600.108,98600.153,22,70,6,800,2.5,20
45,1976,1,Andhra Pradesh,Visakhapatnam,rice,129100,471.73,11.79325,5.66076,10.37806,1522508.575,730804.116,1339807.546,25,80,6.5,1200,2,18
45,1976,1,Andhra Pradesh,Visakhapatnam,maize,5000,880,23.76,10.56,14.96,118800,52800,74800,22,70,6,800,2.5,20
45,1977,1,Andhra Pradesh,Visakhapatnam,rice,150900,933.07,23.32675,11.19684,20.52754,3520006.575,1689603.156,3097605.786,25,80,6.5,1200,2,18
45,1977,1,Andhra Pradesh,Visakhapatnam,maize,5800,1517.24,40.96548,18.20688,25.79308,237599.784,105599.904,149599.864,22,70,6,800,2.5,20
45,1978,1,Andhra Pradesh,Visakhapatnam,rice,157400,1012.07,25.30175,12.14484,22.26554,3982495.45,1911597.816,3504595.996,25,80,6.5,1200,2,18
45,1978,1,Andhra Pradesh,Visakhapatnam,maize,6200,983.87,26.56449,11.80644,16.72579,164699.838,73199.928,103699.898,22,70,6,800,2.5,20
45,1979,1,Andhra Pradesh,Visakhapatnam,rice,150000,1144.67,28.61675,13.73604,25.18274,4292512.5,2060406,3777411,25,80,6.5,1200,2,18
45,1979,1,Andhra Pradesh,Visakhapatnam,maize,6000,1333.33,35.99991,15.99996,22.66661,215999.46,95999.76,135999.66,22,70,6,800,2.5,20
45,1980,1,Andhra Pradesh,Visakhapatnam,rice,166000,1524.1,38.1025,18.2892,33.5302,6325015,3036007.2,5566013.2,25,80,6.5,1200,2,18
45,1980,1,Andhra Pradesh,Visakhapatnam,maize,6000,1216.67,32.85009,14.60004,20.68339,197100.54,87600.24,124100.34,22,70,6,800,2.5,20
45,1980,1,Andhra Pradesh,Visakhapatnam,chickpea,200,500,9,5,9,1800,1000,1800,20,60,6.5,600,1.5,16
45,1981,1,Andhra Pradesh,Visakhapatnam,rice,158000,1050.63,26.26575,12.60756,23.11386,4149988.5,1991994.48,3651989.88,25,80,6.5,1200,2,18
45,1981,1,Andhra Pradesh,Visakhapatnam,maize,6000,3333.33,89.99991,39.99996,56.66661,539999.46,239999.76,339999.66,22,70,6,800,2.5,20
45,1981,1,Andhra Pradesh,Visakhapatnam,chickpea,200,500,9,5,9,1800,1000,1800,20,60,6.5,600,1.5,16
45,1982,1,Andhra Pradesh,Visakhapatnam,rice,126500,905.93,22.64825,10.87116,19.93046,2865003.625,1375201.74,2521203.19,25,80,6.5,1200,2,18
45,1982,1,Andhra Pradesh,Visakhapatnam,maize,6000,2900,78.3,34.8,49.3,469800,208800,295800,22,70,6,800,2.5,20
45,1982,1,Andhra Pradesh,Visakhapatnam,chickpea,100,1000,18,10,18,1800,1000,1800,20,60,6.5,600,1.5,16
45,1983,1,Andhra Pradesh,Visakhapatnam,rice,164900,1576.11,39.40275,18.91332,34.67442,6497513.475,3118806.468,5717811.858,25,80,6.5,1200,2,18
45,1983,1,Andhra Pradesh,Visakhapatnam,maize,5000,4000,108,48,68,540000,240000,340000,22,70,6,800,2.5,20
45,1984,1,Andhra Pradesh,Visakhapatnam,rice,158400,1106.06,27.6515,13.27272,24.33332,4379997.6,2102398.848,3854397.888,25,80,6.5,1200,2,18
45,1984,1,Andhra Pradesh,Visakhapatnam,maize,5900,1288.14,34.77978,15.45768,21.89838,205200.702,91200.312,129200.442,22,70,6,800,2.5,20
45,1984,1,Andhra Pradesh,Visakhapatnam,chickpea,200,500,9,5,9,1800,1000,1800,20,60,6.5,600,1.5,16
45,1985,1,Andhra Pradesh,Visakhapatnam,rice,123800,1294.83,32.37075,15.53796,28.48626,4007498.85,1923599.448,3526598.988,25,80,6.5,1200,2,18
45,1985,1,Andhra Pradesh,Visakhapatnam,maize,6600,1318.18,35.59086,15.81816,22.40906,234899.676,104399.856,147899.796,22,70,6,800,2.5,20
45,1985,1,Andhra Pradesh,Visakhapatnam,chickpea,300,666.67,12.00006,6.6667,12.00006,3600.018,2000.01,3600.018,20,60,6.5,600,1.5,16
45,1986,1,Andhra Pradesh,Visakhapatnam,rice,167000,1485.03,37.12575,17.82036,32.67066,6200000.25,2976000.12,5456000.22,25,80,6.5,1200,2,18
45,1986,1,Andhra Pradesh,Visakhapatnam,maize,7000,1285.71,34.71417,15.42852,21.85707,242999.19,107999.64,152999.49,22,70,6,800,2.5,20
45,1987,1,Andhra Pradesh,Visakhapatnam,rice,87000,1034.48,25.862,12.41376,22.75856,2249994,1079997.12,1979994.72,25,80,6.5,1200,2,18
45,1987,1,Andhra Pradesh,Visakhapatnam,maize,7000,1428.57,38.57139,17.14284,24.28569,269999.73,119999.88,169999.83,22,70,6,800,2.5,20
45,1988,1,Andhra Pradesh,Visakhapatnam,rice,169700,1926.93,48.17325,23.12316,42.39246,8175000.525,3924000.252,7194000.462,25,80,6.5,1200,2,18
45,1988,1,Andhra Pradesh,Visakhapatnam,maize,6600,1606.06,43.36362,19.27272,27.30302,286199.892,127199.952,180199.932,22,70,6,800,2.5,20
45,1989,1,Andhra Pradesh,Visakhapatnam,rice,176000,1948.3,48.7075,23.3796,42.8626,8572520,4114809.6,7543817.6,25,80,6.5,1200,2,18
45,1989,1,Andhra Pradesh,Visakhapatnam,maize,7400,2079.73,56.15271,24.95676,35.35541,415530.054,184680.024,261630.034,22,70,6,800,2.5,20
45,1989,1,Andhra Pradesh,Visakhapatnam,cotton,100,1000,27,12,27,2700,1200,2700,28,65,6,700,3,22
45,1990,1,Andhra Pradesh,Visakhapatnam,rice,184970,1771,44.275,21.252,38.962,8189546.75,3930982.44,7206801.14,25,80,6.5,1200,2,18
45,1990,1,Andhra Pradesh,Visakhapatnam,maize,8840,1890.21,51.03567,22.68252,32.13357,451155.3228,200513.4768,284060.7588,22,70,6,800,2.5,20
45,1990,1,Andhra Pradesh,Visakhapatnam,chickpea,70,1333.33,23.99994,13.3333,23.99994,1679.9958,933.331,1679.9958,20,60,6.5,600,1.5,16
45,1990,1,Andhra Pradesh,Visakhapatnam,cotton,80,400,10.8,4.8,10.8,864,384,864,28,65,6,700,3,22
45,1991,1,Andhra Pradesh,Visakhapatnam,rice,172600,1706.2,42.655,20.4744,37.5364,7362253,3533881.44,6478782.64,25,80,6.5,1200,2,18
45,1991,1,Andhra Pradesh,Visakhapatnam,maize,9670,1838.59,49.64193,22.06308,31.25603,480037.4631,213349.9836,302245.8101,22,70,6,800,2.5,20
45,1991,1,Andhra Pradesh,Visakhapatnam,chickpea,180,714.29,12.85722,7.1429,12.85722,2314.2996,1285.722,2314.2996,20,60,6.5,600,1.5,16
45,1991,1,Andhra Pradesh,Visakhapatnam,cotton,80,600,16.2,7.2,16.2,1296,576,1296,28,65,6,700,3,22
45,1992,1,Andhra Pradesh,Visakhapatnam,rice,185480,1980.35,49.50875,23.7642,43.5677,9182882.95,4407783.816,8080936.996,25,80,6.5,1200,2,18
45,1992,1,Andhra Pradesh,Visakhapatnam,maize,8870,1967.32,53.11764,23.60784,33.44444,471153.4668,209401.5408,296652.1828,22,70,6,800,2.5,20
45,1992,1,Andhra Pradesh,Visakhapatnam,chickpea,140,785.71,14.14278,7.8571,14.14278,1979.9892,1099.994,1979.9892,20,60,6.5,600,1.5,16
45,1992,1,Andhra Pradesh,Visakhapatnam,cotton,450,344.44,9.29988,4.13328,9.29988,4184.946,1859.976,4184.946,28,65,6,700,3,22
45,1993,1,Andhra Pradesh,Visakhapatnam,rice,154500,1381.88,34.547,16.58256,30.40136,5337511.5,2562005.52,4697010.12,25,80,6.5,1200,2,18
45,1993,1,Andhra Pradesh,Visakhapatnam,maize,7000,1142.86,30.85722,13.71432,19.42862,216000.54,96000.24,136000.34,22,70,6,800,2.5,20
45,1994,1,Andhra Pradesh,Visakhapatnam,rice,169000,1461.54,36.5385,17.53848,32.15388,6175006.5,2964003.12,5434005.72,25,80,6.5,1200,2,18
45,1994,1,Andhra Pradesh,Visakhapatnam,maize,9000,1611.11,43.49997,19.33332,27.38887,391499.73,173999.88,246499.83,22,70,6,800,2.5,20
45,1994,1,Andhra Pradesh,Visakhapatnam,cotton,1500,340,9.18,4.08,9.18,13770,6120,13770,28,65,6,700,3,22
45,1995,1,Andhra Pradesh,Visakhapatnam,rice,188000,2000,50,24,44,9400000,4512000,8272000,25,80,6.5,1200,2,18
45,1995,1,Andhra Pradesh,Visakhapatnam,maize,8500,1941.18,52.41186,23.29416,33.00006,445500.81,198000.36,280500.51,22,70,6,800,2.5,20
45,1995,1,Andhra Pradesh,Visakhapatnam,cotton,3000,283.33,7.64991,3.39996,7.64991,22949.73,10199.88,22949.73,28,65,6,700,3,22
45,1996,1,Andhra Pradesh,Visakhapatnam,rice,187000,1927.81,48.19525,23.13372,42.41182,9012511.75,4326005.64,7931010.34,25,80,6.5,1200,2,18
45,1996,1,Andhra Pradesh,Visakhapatnam,maize,9000,2222.22,59.99994,26.66664,37.77774,539999.46,239999.76,339999.66,22,70,6,800,2.5,20
45,1996,1,Andhra Pradesh,Visakhapatnam,cotton,2500,510,13.77,6.12,13.77,34425,15300,34425,28,65,6,700,3,22
45,1997,1,Andhra Pradesh,Visakhapatnam,rice,164500,1115.5,27.8875,13.386,24.541,4587493.75,2201997,4036994.5,25,80,6.5,1200,2,18
45,1997,1,Andhra Pradesh,Visakhapatnam,maize,7000,1714.29,46.28583,20.57148,29.14293,324000.81,144000.36,204000.51,22,70,6,800,2.5,20
45,1997,1,Andhra Pradesh,Visakhapatnam,cotton,3000,510,13.77,6.12,13.77,41310,18360,41310,28,65,6,700,3,22
45,1998,1,Andhra Pradesh,Visakhapatnam,rice,187000,1655.08,41.377,19.86096,36.41176,7737499,3713999.52,6808999.12,25,80,6.5,1200,2,18
45,1998,1,Andhra Pradesh,Visakhapatnam,maize,7500,2000,54,24,34,405000,180000,255000,22,70,6,800,2.5,20
45,1998,1,Andhra Pradesh,Visakhapatnam,cotton,7500,136,3.672,1.632,3.672,27540,12240,27540,28,65,6,700,3,22
45,1999,1,Andhra Pradesh,Visakhapatnam,rice,173510,1577.64,39.441,18.93168,34.70808,6843407.91,3284835.797,6022198.961,25,80,6.5,1200,2,18
45,1999,1,Andhra Pradesh,Visakhapatnam,maize,8600,2178.59,58.82193,26.14308,37.03603,505868.598,224830.488,318509.858,22,70,6,800,2.5,20
45,1999,1,Andhra Pradesh,Visakhapatnam,chickpea,250,1140,20.52,11.4,20.52,5130,2850,5130,20,60,6.5,600,1.5,16
45,1999,1,Andhra Pradesh,Visakhapatnam,cotton,6440,281.61,7.60347,3.37932,7.60347,48966.3468,21762.8208,48966.3468,28,65,6,700,3,22
45,2000,1,Andhra Pradesh,Visakhapatnam,rice,184250,1629.35,40.73375,19.5522,35.8457,7505193.437,3602492.85,6604570.225,25,80,6.5,1200,2,18
45,2000,1,Andhra Pradesh,Visakhapatnam,maize,9260,2012.43,54.33561,24.14916,34.21131,503147.7486,223621.2216,316796.7306,22,70,6,800,2.5,20
45,2000,1,Andhra Pradesh,Visakhapatnam,chickpea,60,2230.77,40.15386,22.3077,40.15386,2409.2316,1338.462,2409.2316,20,60,6.5,600,1.5,16
45,2000,1,Andhra Pradesh,Visakhapatnam,cotton,6050,321.22,8.67294,3.85464,8.67294,52471.287,23320.572,52471.287,28,65,6,700,3,22
45,2001,1,Andhra Pradesh,Visakhapatnam,rice,145400,1770.74,44.2685,21.24888,38.95628,6436639.9,3089587.152,5664243.112,25,80,6.5,1200,2,18
45,2001,1,Andhra Pradesh,Visakhapatnam,maize,10290,2635.88,71.16876,31.63056,44.80996,732326.5404,325478.4624,461094.4884,22,70,6,800,2.5,20
45,2001,1,Andhra Pradesh,Visakhapatnam,chickpea,130,1807.69,32.53842,18.0769,32.53842,4229.9946,2349.997,4229.9946,20,60,6.5,600,1.5,16
45,2001,1,Andhra Pradesh,Visakhapatnam,cotton,8840,443.44,11.97288,5.32128,11.97288,105840.2592,47040.1152,105840.2592,28,65,6,700,3,22
45,2002,1,Andhra Pradesh,Visakhapatnam,rice,111500,1098.65,27.46625,13.1838,24.1703,3062486.875,1469993.7,2694988.45,25,80,6.5,1200,2,18
45,2002,1,Andhra Pradesh,Visakhapatnam,maize,10000,3000,81,36,51,810000,360000,510000,22,70,6,800,2.5,20
45,2002,1,Andhra Pradesh,Visakhapatnam,cotton,7000,315.71,8.52417,3.78852,8.52417,59669.19,26519.64,59669.19,28,65,6,700,3,22
45,2003,1,Andhra Pradesh,Visakhapatnam,rice,145180,1819.64,45.491,21.83568,40.03208,6604383.38,3170104.022,5811857.374,25,80,6.5,1200,2,18
45,2003,1,Andhra Pradesh,Visakhapatnam,maize,14110,2966.69,80.10063,35.60028,50.43373,1130219.889,502319.9508,711619.9303,22,70,6,800,2.5,20
45,2003,1,Andhra Pradesh,Visakhapatnam,chickpea,310,1774.19,31.93542,17.7419,31.93542,9899.9802,5499.989,9899.9802,20,60,6.5,600,1.5,16
45,2003,1,Andhra Pradesh,Visakhapatnam,cotton,11090,267.69,7.22763,3.21228,7.22763,80154.4167,35624.1852,80154.4167,28,65,6,700,3,22
45,2004,1,Andhra Pradesh,Visakhapatnam,rice,161600,1931.53,48.28825,23.17836,42.49366,7803381.2,3745622.976,6866975.456,25,80,6.5,1200,2,18
45,2004,1,Andhra Pradesh,Visakhapatnam,maize,12540,3208.93,86.64111,38.50716,54.55181,1086479.519,482879.7864,684079.6974,22,70,6,800,2.5,20
45,2004,1,Andhra Pradesh,Visakhapatnam,chickpea,110,1590.91,28.63638,15.9091,28.63638,3150.0018,1750.001,3150.0018,20,60,6.5,600,1.5,16
45,2004,1,Andhra Pradesh,Visakhapatnam,cotton,14500,327.13,8.83251,3.92556,8.83251,128071.395,56920.62,128071.395,28,65,6,700,3,22
45,2005,1,Andhra Pradesh,Visakhapatnam,rice,137670,1470.2,36.755,17.6424,32.3444,5060060.85,2428829.208,4452853.548,25,80,6.5,1200,2,18
45,2005,1,Andhra Pradesh,Visakhapatnam,maize,12830,3224.08,87.05016,38.68896,54.80936,1116853.553,496379.3568,703204.0888,22,70,6,800,2.5,20
45,2005,1,Andhra Pradesh,Visakhapatnam,chickpea,80,2000,36,20,36,2880,1600,2880,20,60,6.5,600,1.5,16
45,2005,1,Andhra Pradesh,Visakhapatnam,cotton,10690,181.39,4.89753,2.17668,4.89753,52354.5957,23268.7092,52354.5957,28,65,6,700,3,22
45,2006,1,Andhra Pradesh,Visakhapatnam,rice,154970,2097.37,52.43425,25.16844,46.14214,8125735.722,3900353.147,7150647.436,25,80,6.5,1200,2,18
45,2006,1,Andhra Pradesh,Visakhapatnam,maize,14320,2858.54,77.18058,34.30248,48.59518,1105225.906,491211.5136,695882.9776,22,70,6,800,2.5,20
45,2006,1,Andhra Pradesh,Visakhapatnam,chickpea,120,1913.04,34.43472,19.1304,34.43472,4132.1664,2295.648,4132.1664,20,60,6.5,600,1.5,16
45,2006,1,Andhra Pradesh,Visakhapatnam,cotton,6380,221.79,5.98833,2.66148,5.98833,38205.5454,16980.2424,38205.5454,28,65,6,700,3,22
45,2007,1,Andhra Pradesh,Visakhapatnam,rice,162440,2371.69,59.29225,28.46028,52.17718,9631433.09,4623087.883,8475661.119,25,80,6.5,1200,2,18
45,2007,1,Andhra Pradesh,Visakhapatnam,maize,13470,3221.52,86.98104,38.65824,54.76584,1171634.609,520726.4928,737695.8648,22,70,6,800,2.5,20
45,2007,1,Andhra Pradesh,Visakhapatnam,chickpea,130,1280,23.04,12.8,23.04,2995.2,1664,2995.2,20,60,6.5,600,1.5,16
45,2007,1,Andhra Pradesh,Visakhapatnam,cotton,3930,216.28,5.83956,2.59536,5.83956,22949.4708,10199.7648,22949.4708,28,65,6,700,3,22
45,2008,1,Andhra Pradesh,Visakhapatnam,rice,167390,1961.56,49.039,23.53872,43.15432,8208638.21,3940146.341,7223601.625,25,80,6.5,1200,2,18
45,2008,1,Andhra Pradesh,Visakhapatnam,maize,15560,3171.54,85.63158,38.05848,53.91618,1332427.385,592189.9488,838935.7608,22,70,6,800,2.5,20
45,2008,1,Andhra Pradesh,Visakhapatnam,chickpea,160,1727.27,31.09086,17.2727,31.09086,4974.5376,2763.632,4974.5376,20,60,6.5,600,1.5,16
45,2008,1,Andhra Pradesh,Visakhapatnam,cotton,3600,183.33,4.94991,2.19996,4.94991,17819.676,7919.856,17819.676,28,65,6,700,3,22
45,2009,1,Andhra Pradesh,Visakhapatnam,rice,122530,1576.41,39.41025,18.91692,34.68102,4828937.933,2317890.208,4249465.381,25,80,6.5,1200,2,18
45,2009,1,Andhra Pradesh,Visakhapatnam,maize,15720,3426.03,92.50281,41.11236,58.24251,1454144.173,646286.2992,915572.2572,22,70,6,800,2.5,20
45,2009,1,Andhra Pradesh,Visakhapatnam,chickpea,180,1638.89,29.50002,16.3889,29.50002,5310.0036,2950.002,5310.0036,20,60,6.5,600,1.5,16
45,2009,1,Andhra Pradesh,Visakhapatnam,cotton,5110,326.15,8.80605,3.9138,8.80605,44998.9155,19999.518,44998.9155,28,65,6,700,3,22
45,2010,1,Andhra Pradesh,Visakhapatnam,rice,184320,2040.45,51.01125,24.4854,44.8899,9402393.6,4513148.928,8274106.368,25,80,6.5,1200,2,18
45,2010,1,Andhra Pradesh,Visakhapatnam,maize,16260,3255.15,87.88905,39.0618,55.33755,1429075.953,635144.868,899788.563,22,70,6,800,2.5,20
45,2010,1,Andhra Pradesh,Visakhapatnam,chickpea,180,1666.67,30.00006,16.6667,30.00006,5400.0108,3000.006,5400.0108,20,60,6.5,600,1.5,16
45,2010,1,Andhra Pradesh,Visakhapatnam,cotton,6840,195.91,5.28957,2.35092,5.28957,36180.6588,16080.2928,36180.6588,28,65,6,700,3,22
45,2011,1,Andhra Pradesh,Visakhapatnam,rice,174410,1740.86,43.5215,20.89032,38.29892,7590584.815,3643480.711,6679714.637,25,80,6.5,1200,2,18
45,2011,1,Andhra Pradesh,Visakhapatnam,maize,17800,4475.28,120.83256,53.70336,76.07976,2150819.568,955919.808,1354219.728,22,70,6,800,2.5,20
45,2011,1,Andhra Pradesh,Visakhapatnam,chickpea,200,1487.18,26.76924,14.8718,26.76924,5353.848,2974.36,5353.848,20,60,6.5,600,1.5,16
45,2011,1,Andhra Pradesh,Visakhapatnam,cotton,7250,255.69,6.90363,3.06828,6.90363,50051.3175,22245.03,50051.3175,28,65,6,700,3,22
45,2012,1,Andhra Pradesh,Visakhapatnam,rice,166650,1873.71,46.84275,22.48452,41.22162,7806344.288,3747045.258,6869582.973,25,80,6.5,1200,2,18
45,2012,1,Andhra Pradesh,Visakhapatnam,maize,17520,3889.52,105.01704,46.67424,66.12184,1839898.541,817732.6848,1158454.637,22,70,6,800,2.5,20
45,2012,1,Andhra Pradesh,Visakhapatnam,chickpea,160,1878.79,33.81822,18.7879,33.81822,5410.9152,3006.064,5410.9152,20,60,6.5,600,1.5,16
45,2012,1,Andhra Pradesh,Visakhapatnam,cotton,10340,408.12,11.01924,4.89744,11.01924,113938.9416,50639.5296,113938.9416,28,65,6,700,3,22
45,2013,1,Andhra Pradesh,Visakhapatnam,rice,163790,2015.54,50.3885,24.18648,44.34188,8253132.415,3961503.559,7262756.525,25,80,6.5,1200,2,18
45,2013,1,Andhra Pradesh,Visakhapatnam,maize,21570,3726.3,100.6101,44.7156,63.3471,2170159.857,964515.492,1366396.947,22,70,6,800,2.5,20
45,2013,1,Andhra Pradesh,Visakhapatnam,chickpea,340,1927.54,34.69572,19.2754,34.69572,11796.5448,6553.636,11796.5448,20,60,6.5,600,1.5,16
45,2013,1,Andhra Pradesh,Visakhapatnam,cotton,10450,371.77,10.03779,4.46124,10.03779,104894.9055,46619.958,104894.9055,28,65,6,700,3,22
45,2014,1,Andhra Pradesh,Visakhapatnam,rice,167720,2049.37,51.23425,24.59244,45.08614,8593008.41,4124644.037,7561847.401,25,80,6.5,1200,2,18
45,2014,1,Andhra Pradesh,Visakhapatnam,maize,22670,4349.06,117.42462,52.18872,73.93402,2662016.135,1183118.282,1676084.233,22,70,6,800,2.5,20
45,2014,1,Andhra Pradesh,Visakhapatnam,chickpea,210,1902.44,34.24392,19.0244,34.24392,7191.2232,3995.124,7191.2232,20,60,6.5,600,1.5,16
45,2014,1,Andhra Pradesh,Visakhapatnam,cotton,10690,524.32,14.15664,6.29184,14.15664,151334.4816,67259.7696,151334.4816,28,65,6,700,3,22
45,2015,1,Andhra Pradesh,Visakhapatnam,rice,170960,2438.59,60.96475,29.26308,53.64898,10422533.66,5002816.157,9171829.621,25,80,6.5,1200,2,18
45,2015,1,Andhra Pradesh,Visakhapatnam,maize,23300,4796.09,129.49443,57.55308,81.53353,3017220.219,1340986.764,1899731.249,22,70,6,800,2.5,20
45,2015,1,Andhra Pradesh,Visakhapatnam,chickpea,160,1906.25,34.3125,19.0625,34.3125,5490,3050,5490,20,60,6.5,600,1.5,16
45,2015,1,Andhra Pradesh,Visakhapatnam,cotton,9920,366.43,9.89361,4.39716,9.89361,98144.6112,43619.8272,98144.6112,28,65,6,700,3,22
45,2016,1,Andhra Pradesh,Visakhapatnam,rice,172560,2531.46,63.2865,30.37752,55.69212,10920718.44,5241944.851,9610232.227,25,80,6.5,1200,2,18
45,2016,1,Andhra Pradesh,Visakhapatnam,maize,24640,4819.62,130.12974,57.83544,81.93354,3206396.794,1425065.242,2018842.426,22,70,6,800,2.5,20
45,2016,1,Andhra Pradesh,Visakhapatnam,chickpea,110,1504.35,27.0783,15.0435,27.0783,2978.613,1654.785,2978.613,20,60,6.5,600,1.5,16
45,2016,1,Andhra Pradesh,Visakhapatnam,cotton,8970,351.73,9.49671,4.22076,9.49671,85185.4887,37860.2172,85185.4887,28,65,6,700,3,22
45,2017,1,Andhra Pradesh,Visakhapatnam,rice,173380,2429.45,60.73625,29.1534,53.4479,10530451.02,5054616.492,9266796.902,25,80,6.5,1200,2,18
45,2017,1,Andhra Pradesh,Visakhapatnam,maize,25820,5624.04,151.84908,67.48848,95.60868,3920743.246,1742552.554,2468616.118,22,70,6,800,2.5,20
45,2017,1,Andhra Pradesh,Visakhapatnam,chickpea,130,1427.48,25.69464,14.2748,25.69464,3340.3032,1855.724,3340.3032,20,60,6.5,600,1.5,16
45,2017,1,Andhra Pradesh,Visakhapatnam,cotton,8290,407.71,11.00817,4.89252,11.00817,91257.7293,40558.9908,91257.7293,28,65,6,700,3,22
46,1966,1,Andhra Pradesh,East Godavari,rice,324000,1555.56,38.889,18.66672,34.22232,12600036,6048017.28,11088031.68,25,80,6.5,1200,2,18
46,1966,1,Andhra Pradesh,East Godavari,maize,1000,1000,27,12,17,27000,12000,17000,22,70,6,800,2.5,20
46,1966,1,Andhra Pradesh,East Godavari,chickpea,1000,300,5.4,3,5.4,5400,3000,5400,20,60,6.5,600,1.5,16
46,1967,1,Andhra Pradesh,East Godavari,rice,338000,1556.21,38.90525,18.67452,34.23662,13149974.5,6311987.76,11571977.56,25,80,6.5,1200,2,18
46,1967,1,Andhra Pradesh,East Godavari,maize,2000,1000,27,12,17,54000,24000,34000,22,70,6,800,2.5,20
46,1967,1,Andhra Pradesh,East Godavari,chickpea,900,333.33,5.99994,3.3333,5.99994,5399.946,2999.97,5399.946,20,60,6.5,600,1.5,16
46,1968,1,Andhra Pradesh,East Godavari,rice,269100,1519.88,37.997,18.23856,33.43736,10224992.7,4907996.496,8997993.576,25,80,6.5,1200,2,18
46,1968,1,Andhra Pradesh,East Godavari,maize,1800,555.56,15.00012,6.66672,9.44452,27000.216,12000.096,17000.136,22,70,6,800,2.5,20
46,1968,1,Andhra Pradesh,East Godavari,chickpea,2900,344.83,6.20694,3.4483,6.20694,18000.126,10000.07,18000.126,20,60,6.5,600,1.5,16
46,1969,1,Andhra Pradesh,East Godavari,rice,336000,1165.18,29.1295,13.98216,25.63396,9787512,4698005.76,8613010.56,25,80,6.5,1200,2,18
46,1969,1,Andhra Pradesh,East Godavari,maize,1500,1266.67,34.20009,15.20004,21.53339,51300.135,22800.06,32300.085,22,70,6,800,2.5,20
46,1969,1,Andhra Pradesh,East Godavari,chickpea,1000,300,5.4,3,5.4,5400,3000,5400,20,60,6.5,600,1.5,16
46,1970,1,Andhra Pradesh,East Godavari,rice,338300,1210.76,30.269,14.52912,26.63672,10240002.7,4915201.296,9011202.376,25,80,6.5,1200,2,18
46,1970,1,Andhra Pradesh,East Godavari,maize,1200,1250,33.75,15,21.25,40500,18000,25500,22,70,6,800,2.5,20
46,1970,1,Andhra Pradesh,East Godavari,chickpea,500,200,3.6,2,3.6,1800,1000,1800,20,60,6.5,600,1.5,16
46,1971,1,Andhra Pradesh,East Godavari,rice,336000,1608.04,40.201,19.29648,35.37688,13507536,6483617.28,11886631.68,25,80,6.5,1200,2,18
46,1971,1,Andhra Pradesh,East Godavari,maize,1300,1000,27,12,17,35100,15600,22100,22,70,6,800,2.5,20
46,1971,1,Andhra Pradesh,East Godavari,chickpea,600,166.67,3.00006,1.6667,3.00006,1800.036,1000.02,1800.036,20,60,6.5,600,1.5,16
46,1971,1,Andhra Pradesh,East Godavari,cotton,900,111.11,2.99997,1.33332,2.99997,2699.973,1199.988,2699.973,28,65,6,700,3,22
46,1972,1,Andhra Pradesh,East Godavari,rice,303000,1596.7,39.9175,19.1604,35.1274,12095002.5,5805601.2,10643602.2,25,80,6.5,1200,2,18
46,1972,1,Andhra Pradesh,East Godavari,maize,3000,1266.67,34.20009,15.20004,21.53339,102600.27,45600.12,64600.17,22,70,6,800,2.5,20
46,1972,1,Andhra Pradesh,East Godavari,chickpea,800,125,2.25,1.25,2.25,1800,1000,1800,20,60,6.5,600,1.5,16
46,1972,1,Andhra Pradesh,East Godavari,cotton,1200,83.33,2.24991,0.99996,2.24991,2699.892,1199.952,2699.892,28,65,6,700,3,22
46,1973,1,Andhra Pradesh,East Godavari,rice,315000,1699.68,42.492,20.39616,37.39296,13384980,6424790.4,11778782.4,25,80,6.5,1200,2,18
46,1973,1,Andhra Pradesh,East Godavari,maize,1600,1500,40.5,18,25.5,64800,28800,40800,22,70,6,800,2.5,20
46,1973,1,Andhra Pradesh,East Godavari,chickpea,600,500,9,5,9,5400,3000,5400,20,60,6.5,600,1.5,16
46,1973,1,Andhra Pradesh,East Godavari,cotton,1100,181.82,4.90914,2.18184,4.90914,5400.054,2400.024,5400.054,28,65,6,700,3,22
